year,round,lap,driver_id,lap_time,gap_to_leader
2022,1,36,esteban_ocon,1:38.515,70.412
2022,1,36,yuki_tsunoda,1:38.647,73.345
2022,1,36,lance_stroll,1:40.484,85.655
2022,1,37,charles_leclerc,1:36.663,0.0
2022,1,37,max_verstappen,1:36.962,2.802
2022,1,37,mick_schumacher,1:58.500,1 LAP
2022,1,37,lando_norris,1:40.766,1 LAP
2022,1,37,nico_hulkenberg,1:40.658,1 LAP
2022,1,37,carlos_sainz,1:36.893,17.290
2022,1,37,sergio_perez,1:37.119,19.726
2022,1,37,alexander_albon,2:03.311,1 LAP
2022,1,37,daniel_ricciardo,1:38.927,1 LAP
2022,1,37,nicholas_latifi,1:39.455,1 LAP
2022,1,37,lewis_hamilton,1:37.771,32.027
2022,1,37,george_russell,1:37.753,46.782
2022,1,37,kevin_magnussen,1:36.903,63.381
2022,1,37,pierre_gasly,1:39.596,67.350
2022,1,37,zhou_guanyu,1:42.700,PIT
2022,1,37,fernando_alonso,1:39.426,72.133
2022,1,37,esteban_ocon,1:38.851,72.600
2022,1,37,yuki_tsunoda,1:38.289,74.971
2022,1,37,valtteri_bottas,1:58.899,83.744
2022,1,37,lance_stroll,1:40.487,89.479
2022,1,38,charles_leclerc,1:36.623,0.0
2022,1,38,max_verstappen,1:36.898,3.077
2022,1,38,mick_schumacher,1:36.956,1 LAP
2022,1,38,lando_norris,1:39.657,1 LAP
2022,1,38,carlos_sainz,1:37.012,17.679
2022,1,38,nico_hulkenberg,1:43.481,PIT
2022,1,38,sergio_perez,1:36.755,19.858
2022,1,38,alexander_albon,1:39.165,1 LAP
2022,1,38,daniel_ricciardo,1:38.988,1 LAP
2022,1,38,lewis_hamilton,1:37.942,33.346
2022,1,38,nicholas_latifi,1:41.384,1 LAP
2022,1,38,george_russell,1:37.792,47.951
2022,1,38,kevin_magnussen,1:37.636,64.394
2022,1,38,pierre_gasly,1:38.221,68.948
2022,1,38,esteban_ocon,1:38.210,74.187
2022,1,38,fernando_alonso,1:40.034,75.544
2022,1,38,yuki_tsunoda,1:38.713,77.061
2022,1,38,valtteri_bottas,1:36.641,83.762
2022,1,38,zhou_guanyu,2:00.031,92.545
2022,1,38,lance_stroll,1:43.895,PIT
2022,1,39,charles_leclerc,1:36.939,0.0
2022,1,39,max_verstappen,1:37.255,3.393
2022,1,39,mick_schumacher,1:37.176,1 LAP
2022,1,39,lando_norris,1:39.679,1 LAP
2022,1,39,carlos_sainz,1:37.044,17.784
2022,1,39,sergio_perez,1:36.987,19.906
2022,1,39,alexander_albon,1:39.127,1 LAP
2022,1,39,daniel_ricciardo,1:39.146,1 LAP
2022,1,39,lewis_hamilton,1:37.668,34.075
2022,1,39,nicholas_latifi,1:39.891,1 LAP
2022,1,39,nico_hulkenberg,2:02.368,1 LAP
2022,1,39,george_russell,1:37.721,48.733
2022,1,39,kevin_magnussen,1:37.566,65.021
2022,1,39,pierre_gasly,1:38.552,70.561
2022,1,39,esteban_ocon,1:38.612,75.860
2022,1,39,fernando_alonso,1:40.009,78.614
2022,1,39,yuki_tsunoda,1:38.912,79.034
2022,1,39,valtteri_bottas,1:37.067,83.890
2022,1,39,zhou_guanyu,1:36.685,92.291
2022,1,40,charles_leclerc,1:36.807,0.0
2022,1,40,max_verstappen,1:37.308,3.894
2022,1,40,mick_schumacher,1:37.433,1 LAP
2022,1,40,lando_norris,1:39.677,1 LAP
2022,1,40,carlos_sainz,1:37.271,18.248
2022,1,40,sergio_perez,1:37.178,20.277
2022,1,40,lance_stroll,2:01.514,1 LAP
2022,1,40,alexander_albon,1:39.025,1 LAP
2022,1,40,daniel_ricciardo,1:39.320,1 LAP
2022,1,40,lewis_hamilton,1:37.898,35.166
2022,1,40,nicholas_latifi,1:40.258,1 LAP
2022,1,40,nico_hulkenberg,1:38.819,1 LAP
2022,1,40,george_russell,1:37.790,49.716
2022,1,40,kevin_magnussen,1:37.901,66.115
2022,1,40,pierre_gasly,1:38.204,71.958
2022,1,40,esteban_ocon,1:38.641,77.694
2022,1,40,yuki_tsunoda,1:38.377,80.604
2022,1,40,fernando_alonso,1:40.295,82.102
2022,1,40,valtteri_bottas,1:37.497,84.580
2022,1,40,zhou_guanyu,1:36.742,92.226
2022,1,41,charles_leclerc,1:37.044,0.0
2022,1,41,max_verstappen,1:37.284,4.134
2022,1,41,mick_schumacher,1:37.947,1 LAP
2022,1,41,carlos_sainz,1:36.771,17.975
2022,1,41,sergio_perez,1:37.639,20.872
2022,1,41,lando_norris,1:41.799,1 LAP
2022,1,41,lance_stroll,1:37.861,1 LAP
2022,1,41,alexander_albon,1:39.140,1 LAP
2022,1,41,daniel_ricciardo,1:39.157,1 LAP
2022,1,41,lewis_hamilton,1:37.912,36.034
2022,1,41,nicholas_latifi,1:40.219,1 LAP
2022,1,41,nico_hulkenberg,1:38.751,1 LAP
2022,1,41,george_russell,1:37.783,50.455
2022,1,41,kevin_magnussen,1:37.726,66.797
2022,1,41,pierre_gasly,1:38.301,73.215
2022,1,41,esteban_ocon,1:38.584,79.234
2022,1,41,yuki_tsunoda,1:38.693,82.253
2022,1,41,fernando_alonso,1:39.854,84.912
2022,1,41,valtteri_bottas,1:37.687,85.223
2022,1,41,zhou_guanyu,1:36.745,91.927
2022,1,42,charles_leclerc,1:37.040,0.0
2022,1,42,max_verstappen,1:37.855,4.949
2022,1,42,mick_schumacher,1:38.182,1 LAP
2022,1,42,carlos_sainz,1:37.269,18.204
2022,1,42,sergio_perez,1:37.255,21.087
2022,1,42,lance_stroll,1:38.363,1 LAP
2022,1,42,lando_norris,1:42.153,PIT
2022,1,42,alexander_albon,1:39.285,1 LAP
2022,1,42,daniel_ricciardo,1:39.054,1 LAP
2022,1,42,lewis_hamilton,1:38.422,37.416
2022,1,42,nicholas_latifi,1:39.797,1 LAP
2022,1,42,nico_hulkenberg,1:38.361,1 LAP
2022,1,42,george_russell,1:38.111,51.526
2022,1,42,kevin_magnussen,1:38.006,67.763
2022,1,42,pierre_gasly,1:38.329,74.504
2022,1,42,esteban_ocon,1:39.064,81.258
2022,1,42,yuki_tsunoda,1:38.772,83.985
2022,1,42,valtteri_bottas,1:37.498,85.681
2022,1,42,fernando_alonso,1:42.925,PIT
2022,1,42,zhou_guanyu,1:37.522,92.409
2022,1,43,charles_leclerc,1:37.346,0.0
2022,1,43,max_verstappen,1:39.787,PIT
2022,1,43,mick_schumacher,1:37.957,1 LAP
2022,1,43,carlos_sainz,1:37.260,18.118
2022,1,43,sergio_perez,1:40.228,PIT
2022,1,43,lance_stroll,1:38.127,1 LAP
2022,1,43,alexander_albon,1:39.255,1 LAP
2022,1,43,lewis_hamilton,1:38.205,38.275
2022,1,43,daniel_ricciardo,1:41.069,1 LAP
2022,1,43,nicholas_latifi,1:39.937,1 LAP
2022,1,43,lando_norris,2:00.713,1 LAP
2022,1,43,nico_hulkenberg,1:39.671,1 LAP
2022,1,43,george_russell,1:38.747,52.927
2022,1,43,kevin_magnussen,1:38.178,68.595
2022,1,43,pierre_gasly,1:38.478,75.636
2022,1,43,esteban_ocon,1:41.631,PIT
2022,1,43,yuki_tsunoda,1:38.930,85.569
2022,1,43,valtteri_bottas,1:38.681,87.016
2022,1,43,zhou_guanyu,1:37.667,92.730
2022,1,44,charles_leclerc,1:37.509,0.0
2022,1,44,mick_schumacher,1:38.137,1 LAP
2022,1,44,fernando_alonso,1:57.366,1 LAP
2022,1,44,carlos_sainz,1:39.699,PIT
2022,1,44,max_verstappen,1:57.242,27.123
2022,1,44,lance_stroll,1:39.462,1 LAP
2022,1,44,alexander_albon,1:39.325,1 LAP
2022,1,44,daniel_ricciardo,1:39.421,1 LAP
2022,1,44,lewis_hamilton,1:41.007,PIT
2022,1,44,sergio_perez,1:56.521,42.981
2022,1,44,lando_norris,1:37.204,1 LAP
2022,1,44,nicholas_latifi,1:40.899,1 LAP
2022,1,44,george_russell,1:38.297,53.715
2022,1,44,nico_hulkenberg,1:40.222,1 LAP
2022,1,44,kevin_magnussen,1:38.688,69.774
2022,1,44,pierre_gasly,1:38.704,76.831
2022,1,44,valtteri_bottas,1:38.386,87.893
2022,1,44,yuki_tsunoda,1:41.039,PIT
2022,1,44,zhou_guanyu,1:37.785,93.006
2022,1,45,charles_leclerc,1:37.413,0.0
2022,1,45,esteban_ocon,1:56.780,1 LAP
2022,1,45,mick_schumacher,1:38.279,1 LAP
2022,1,45,fernando_alonso,1:36.733,1 LAP
2022,1,45,max_verstappen,1:35.747,25.457
2022,1,45,lance_stroll,1:38.281,1 LAP
2022,1,45,alexander_albon,1:46.225,1 LAP
2022,1,45,carlos_sainz,2:03.686,46.581
2022,1,45,sergio_perez,1:43.562,49.130
2022,1,45,daniel_ricciardo,1:49.227,PIT
2022,1,45,lando_norris,1:45.936,1 LAP
2022,1,45,george_russell,1:48.988,PIT
2022,1,45,nicholas_latifi,1:51.928,1 LAP
2022,1,45,nico_hulkenberg,1:53.374,PIT
2022,1,45,lewis_hamilton,2:11.741,76.101
2022,1,45,kevin_magnussen,2:03.463,95.824
2022,1,45,valtteri_bottas,2:01.176,PIT
2022,1,45,zhou_guanyu,2:01.756,PIT
2022,1,46,charles_leclerc,2:05.151,0.0
2022,1,46,esteban_ocon,2:04.785,1 LAP
2022,1,46,mick_schumacher,2:07.252,1 LAP
2022,1,46,yuki_tsunoda,2:27.999,1 LAP
2022,1,46,fernando_alonso,2:07.867,1 LAP
2022,1,46,max_verstappen,2:09.941,30.247
2022,1,46,lance_stroll,2:13.896,PIT
2022,1,46,alexander_albon,2:08.156,1 LAP
2022,1,46,carlos_sainz,2:08.331,49.761
2022,1,46,sergio_perez,2:08.400,52.379
2022,1,46,lando_norris,2:12.350,PIT
2022,1,46,nicholas_latifi,2:11.603,PIT
2022,1,46,daniel_ricciardo,2:28.703,1 LAP
2022,1,46,lewis_hamilton,2:11.044,81.994
2022,1,46,george_russell,2:30.549,90.688
2022,1,46,nico_hulkenberg,2:28.352,1 LAP
2022,1,46,kevin_magnussen,2:06.178,PIT
2022,1,46,valtteri_bottas,2:28.768,135.273
2022,1,46,esteban_ocon,2:11.055,138.090
2022,1,46,mick_schumacher,2:10.214,143.617
2022,1,46,yuki_tsunoda,2:10.216,144.750
2022,1,46,fernando_alonso,2:10.714,146.058
2022,1,46,zhou_guanyu,2:35.628,147.826
2022,1,47,charles_leclerc,2:43.846,0.0
2022,1,47,max_verstappen,2:14.782,1.183
2022,1,47,alexander_albon,2:12.997,PIT
2022,1,47,carlos_sainz,2:12.959,18.874
2022,1,47,sergio_perez,2:12.050,20.583
2022,1,47,lance_stroll,2:29.264,1 LAP
2022,1,47,daniel_ricciardo,2:10.812,1 LAP
2022,1,47,lewis_hamilton,2:06.318,44.466
2022,1,47,lando_norris,2:23.748,1 LAP
2022,1,47,george_russell,2:00.695,47.537
2022,1,47,nicholas_latifi,2:18.301,1 LAP
2022,1,47,nico_hulkenberg,1:59.839,1 LAP
2022,1,47,kevin_magnussen,2:07.721,60.726
2022,1,47,valtteri_bottas,1:46.020,77.447
2022,1,47,esteban_ocon,1:44.365,78.609
2022,1,47,mick_schumacher,1:45.856,85.627
2022,1,47,yuki_tsunoda,1:49.994,90.898
2022,1,47,fernando_alonso,1:51.463,93.675
2022,1,47,zhou_guanyu,1:52.222,96.202
2022,1,48,charles_leclerc,2:31.364,0.0
2022,1,48,max_verstappen,2:31.764,1.583
2022,1,48,carlos_sainz,2:15.797,3.307
2022,1,48,sergio_perez,2:16.085,5.304
2022,1,48,lance_stroll,2:13.815,1 LAP
2022,1,48,alexander_albon,2:21.354,1 LAP
2022,1,48,daniel_ricciardo,1:58.607,1 LAP
2022,1,48,lewis_hamilton,1:59.093,12.195
2022,1,48,lando_norris,1:59.069,1 LAP
2022,1,48,george_russell,2:00.209,16.382
2022,1,48,nicholas_latifi,2:00.201,1 LAP
2022,1,48,nico_hulkenberg,1:59.877,1 LAP
2022,1,48,kevin_magnussen,1:50.334,19.696
2022,1,48,valtteri_bottas,1:45.024,31.107
2022,1,48,esteban_ocon,1:45.075,32.320
2022,1,48,mick_schumacher,1:43.510,37.773
2022,1,48,yuki_tsunoda,1:46.670,46.204
2022,1,48,fernando_alonso,1:45.574,47.885
2022,1,48,zhou_guanyu,1:46.950,51.788
2022,1,48,lance_stroll,1:53.799,120.674
2022,1,48,alexander_albon,1:56.756,124.732
2022,1,48,daniel_ricciardo,1:57.098,127.929
2022,1,48,lando_norris,1:54.670,128.721
2022,1,48,nicholas_latifi,1:53.396,131.069
2022,1,48,nico_hulkenberg,1:53.739,132.260
2022,1,49,charles_leclerc,2:26.221,0.0
2022,1,49,max_verstappen,2:25.374,0.736
2022,1,49,carlos_sainz,2:24.765,1.851
2022,1,49,sergio_perez,2:25.098,4.181
2022,1,49,lewis_hamilton,2:19.798,5.772
2022,1,49,george_russell,2:18.375,8.536
2022,1,49,kevin_magnussen,2:16.149,9.624
2022,1,49,valtteri_bottas,2:06.323,11.209
2022,1,49,esteban_ocon,2:06.437,12.536
2022,1,49,mick_schumacher,2:01.897,13.449
2022,1,49,yuki_tsunoda,1:54.405,14.388
2022,1,49,fernando_alonso,1:53.977,15.641
2022,1,49,zhou_guanyu,1:51.232,16.799
2022,1,49,lance_stroll,1:37.146,71.599
2022,1,49,alexander_albon,1:40.113,78.624
2022,1,49,daniel_ricciardo,1:39.453,81.161
2022,1,49,lando_norris,1:39.907,82.407
2022,1,49,nicholas_latifi,1:38.651,83.499
2022,1,49,nico_hulkenberg,1:38.201,84.240
2022,1,50,charles_leclerc,2:24.429,0.0
2022,1,50,max_verstappen,2:24.508,0.815
2022,1,50,carlos_sainz,2:23.514,0.936
2022,1,50,sergio_perez,2:21.747,1.499
2022,1,50,lewis_hamilton,2:20.564,1.907
2022,1,50,george_russell,2:18.204,2.311
2022,1,50,kevin_magnussen,2:17.630,2.825
2022,1,50,valtteri_bottas,2:16.411,3.191
2022,1,50,esteban_ocon,2:15.414,3.521
2022,1,50,mick_schumacher,2:15.042,4.062
2022,1,50,yuki_tsunoda,2:14.320,4.279
2022,1,50,fernando_alonso,2:13.261,4.473
2022,1,50,zhou_guanyu,2:12.681,5.051
2022,1,50,lance_stroll,1:37.326,24.496
2022,1,50,alexander_albon,1:37.355,31.550
2022,1,50,daniel_ricciardo,1:37.261,33.993
2022,1,50,lando_norris,1:38.098,36.076
2022,1,50,nicholas_latifi,1:38.335,37.405
2022,1,50,nico_hulkenberg,1:38.299,38.110
2022,1,51,charles_leclerc,1:34.570,0.0
2022,1,51,max_verstappen,1:35.440,1.685
2022,1,51,carlos_sainz,1:35.992,2.358
2022,1,51,sergio_perez,1:36.389,3.318
2022,1,51,lewis_hamilton,1:36.487,3.824
2022,1,51,george_russell,1:36.940,4.681
2022,1,51,kevin_magnussen,1:37.343,5.598
2022,1,51,valtteri_bottas,1:37.589,6.210
2022,1,51,esteban_ocon,1:38.145,7.096
2022,1,51,yuki_tsunoda,1:38.166,7.875
2022,1,51,fernando_alonso,1:39.006,8.909
2022,1,51,mick_schumacher,1:40.528,10.020
2022,1,51,zhou_guanyu,1:39.725,10.206
2022,1,51,lance_stroll,1:37.274,27.200
2022,1,51,alexander_albon,1:37.702,34.682
2022,1,51,daniel_ricciardo,1:37.580,37.003
2022,1,51,lando_norris,1:36.988,38.494
2022,1,51,nicholas_latifi,1:38.251,41.086
2022,1,51,nico_hulkenberg,1:38.243,41.783
2022,1,52,charles_leclerc,1:35.027,0.0
2022,1,52,max_verstappen,1:35.462,2.120
2022,1,52,carlos_sainz,1:35.740,3.071
2022,1,52,sergio_perez,1:36.089,4.380
2022,1,52,lewis_hamilton,1:36.360,5.157
2022,1,52,george_russell,1:36.529,6.183
2022,1,52,kevin_magnussen,1:36.860,7.431
2022,1,52,valtteri_bottas,1:37.060,8.243
2022,1,52,esteban_ocon,1:37.367,9.436
2022,1,52,yuki_tsunoda,1:37.475,10.323
2022,1,52,fernando_alonso,1:37.538,11.420
2022,1,52,zhou_guanyu,1:38.278,13.457
2022,1,52,mick_schumacher,1:39.537,14.530
2022,1,52,lance_stroll,1:37.622,29.795
2022,1,52,alexander_albon,1:37.717,37.372
2022,1,52,daniel_ricciardo,1:37.654,39.630
2022,1,52,lando_norris,1:37.208,40.675
2022,1,52,nicholas_latifi,1:38.466,44.525
2022,1,52,nico_hulkenberg,1:38.599,45.355
2022,1,53,charles_leclerc,1:35.127,0.0
2022,1,53,max_verstappen,1:35.927,2.920
2022,1,53,carlos_sainz,1:35.880,3.824
2022,1,53,sergio_perez,1:36.113,5.366
2022,1,53,lewis_hamilton,1:36.228,6.258
2022,1,53,george_russell,1:36.367,7.423
2022,1,53,kevin_magnussen,1:36.623,8.927
2022,1,53,valtteri_bottas,1:36.599,9.715
2022,1,53,esteban_ocon,1:37.110,11.419
2022,1,53,yuki_tsunoda,1:37.104,12.300
2022,1,53,fernando_alonso,1:37.396,13.689
2022,1,53,zhou_guanyu,1:37.162,15.492
2022,1,53,mick_schumacher,1:38.537,17.940
2022,1,53,lance_stroll,1:38.678,33.346
2022,1,53,alexander_albon,1:38.073,40.318
2022,1,53,daniel_ricciardo,1:37.671,42.174
2022,1,53,lando_norris,1:37.468,43.016
2022,1,53,nicholas_latifi,1:38.452,47.850
2022,1,53,nico_hulkenberg,1:38.452,48.680
2022,1,54,charles_leclerc,1:35.429,0.0
2022,1,54,carlos_sainz,1:36.565,4.960
2022,1,54,sergio_perez,1:36.755,6.692
2022,1,54,lewis_hamilton,1:36.354,7.183
2022,1,54,george_russell,1:36.592,8.586
2022,1,54,kevin_magnussen,1:36.960,10.458
2022,1,54,valtteri_bottas,1:36.959,11.245
2022,1,54,esteban_ocon,1:37.299,13.289
2022,1,54,yuki_tsunoda,1:37.268,14.139
2022,1,54,fernando_alonso,1:37.303,15.563
2022,1,54,zhou_guanyu,1:37.247,17.310
2022,1,54,mick_schumacher,1:38.747,21.258
2022,1,54,max_verstappen,2:04.094,PIT
2022,1,54,lance_stroll,1:37.877,35.794
2022,1,54,alexander_albon,1:38.356,43.245
2022,1,54,daniel_ricciardo,1:38.120,44.865
2022,1,54,lando_norris,1:38.018,45.605
2022,1,54,nicholas_latifi,1:38.707,51.128
2022,1,54,nico_hulkenberg,1:38.533,51.784
2022,1,55,charles_leclerc,1:35.427,0.0
2022,1,55,carlos_sainz,1:36.075,5.608
2022,1,55,sergio_perez,1:36.436,7.701
2022,1,55,lewis_hamilton,1:36.566,8.322
2022,1,55,george_russell,1:36.395,9.554
2022,1,55,kevin_magnussen,1:36.937,11.968
2022,1,55,valtteri_bottas,1:37.217,13.035
2022,1,55,esteban_ocon,1:37.251,15.113
2022,1,55,yuki_tsunoda,1:37.264,15.976
2022,1,55,fernando_alonso,1:37.672,17.808
2022,1,55,zhou_guanyu,1:37.132,19.015
2022,1,55,mick_schumacher,1:39.201,25.032
2022,1,55,lance_stroll,1:38.328,38.695
2022,1,55,alexander_albon,1:38.826,46.644
2022,1,55,daniel_ricciardo,1:38.639,48.077
2022,1,55,lando_norris,1:38.660,48.838
2022,1,55,nicholas_latifi,1:39.119,54.820
2022,1,55,nico_hulkenberg,1:39.236,55.593
2022,1,56,charles_leclerc,1:35.673,0.0
2022,1,56,carlos_sainz,1:35.767,5.702
2022,1,56,sergio_perez,1:36.286,8.314
2022,1,56,lewis_hamilton,1:36.481,9.130
2022,1,56,george_russell,1:36.302,10.183
2022,1,56,kevin_magnussen,1:37.091,13.386
2022,1,56,valtteri_bottas,1:37.260,14.622
2022,1,56,esteban_ocon,1:37.680,17.120
2022,1,56,yuki_tsunoda,1:37.565,17.868
2022,1,56,fernando_alonso,1:37.642,19.777
2022,1,56,zhou_guanyu,1:37.154,20.496
2022,1,56,mick_schumacher,1:39.090,28.449
2022,1,56,lance_stroll,1:38.829,41.851
2022,1,56,alexander_albon,1:39.202,50.173
2022,1,56,daniel_ricciardo,1:38.860,51.264
2022,1,56,lando_norris,1:38.987,52.152
2022,1,56,nicholas_latifi,1:39.145,58.292
2022,1,56,nico_hulkenberg,1:39.102,59.022
2022,1,57,charles_leclerc,1:36.373,0.0
2022,1,57,carlos_sainz,1:36.269,5.598
2022,1,57,lewis_hamilton,1:36.918,9.675
2022,1,57,george_russell,1:37.401,11.211
2022,1,57,kevin_magnussen,1:37.741,14.754
2022,1,57,valtteri_bottas,1:37.870,16.119
2022,1,57,esteban_ocon,1:38.676,19.423
2022,1,57,yuki_tsunoda,1:38.891,20.386
2022,1,57,fernando_alonso,1:38.986,22.390
2022,1,57,zhou_guanyu,1:38.941,23.064
2022,1,57,mick_schumacher,1:40.498,32.574
2022,1,57,lance_stroll,1:40.395,45.873
2022,1,57,alexander_albon,1:40.132,53.932
2022,1,57,daniel_ricciardo,1:40.084,54.975
2022,1,57,lando_norris,1:40.556,56.335
2022,1,57,nicholas_latifi,1:39.876,61.795
2022,1,57,nico_hulkenberg,1:41.180,63.829
2022,2,1,sergio_perez,1:35.991,0.0
2022,2,1,charles_leclerc,1:37.088,1.097
2022,2,1,max_verstappen,1:38.082,2.091
2022,2,1,carlos_sainz,1:38.635,2.644
2022,2,1,esteban_ocon,1:39.900,3.909
2022,2,1,george_russell,1:40.421,4.430
2022,2,1,fernando_alonso,1:41.458,5.467
2022,2,1,valtteri_bottas,1:42.123,6.132
2022,2,1,kevin_magnussen,1:42.705,6.714
2022,2,1,pierre_gasly,1:43.106,7.115
2022,2,1,lando_norris,1:43.333,7.342
2022,2,1,lance_stroll,1:43.828,7.837
2022,2,1,daniel_ricciardo,1:44.274,8.283
2022,2,1,lewis_hamilton,1:44.788,8.797
2022,2,1,alexander_albon,1:45.023,9.032
2022,2,1,nico_hulkenberg,1:45.803,9.812
2022,2,1,nicholas_latifi,1:46.377,10.386
2022,2,1,zhou_guanyu,1:46.520,10.529
2022,2,2,sergio_perez,1:34.722,0.0
2022,2,2,charles_leclerc,1:34.943,1.318
2022,2,2,max_verstappen,1:35.275,2.644
2022,2,2,carlos_sainz,1:35.499,3.421
2022,2,2,esteban_ocon,1:36.476,5.663
2022,2,2,george_russell,1:36.466,6.174
2022,2,2,fernando_alonso,1:37.232,7.977
2022,2,2,valtteri_bottas,1:37.201,8.611
2022,2,2,kevin_magnussen,1:37.501,9.493
2022,2,2,lando_norris,1:38.030,10.650
2022,2,2,pierre_gasly,1:38.899,11.292
2022,2,2,lance_stroll,1:38.731,11.846
2022,2,2,daniel_ricciardo,1:38.749,12.310
2022,2,2,lewis_hamilton,1:38.649,12.724
2022,2,2,alexander_albon,1:39.129,13.439
2022,2,2,nico_hulkenberg,1:39.035,14.125
2022,2,2,zhou_guanyu,1:38.663,14.470
2022,2,2,nicholas_latifi,1:40.289,15.953
2022,2,3,sergio_perez,1:34.596,0.0
2022,2,3,charles_leclerc,1:34.794,1.516
2022,2,3,max_verstappen,1:34.890,2.938
2022,2,3,carlos_sainz,1:35.460,4.285
2022,2,3,george_russell,1:36.513,8.091
2022,2,3,esteban_ocon,1:37.306,8.373
2022,2,3,fernando_alonso,1:36.574,9.955
2022,2,3,valtteri_bottas,1:36.290,10.305
2022,2,3,kevin_magnussen,1:36.830,11.727
2022,2,3,lando_norris,1:37.080,13.134
2022,2,3,pierre_gasly,1:36.881,13.577
2022,2,3,lance_stroll,1:37.586,14.836
2022,2,3,daniel_ricciardo,1:37.376,15.090
2022,2,3,lewis_hamilton,1:37.618,15.746
2022,2,3,alexander_albon,1:37.860,16.703
2022,2,3,zhou_guanyu,1:37.564,17.438
2022,2,3,nico_hulkenberg,1:38.064,17.593
2022,2,3,nicholas_latifi,1:38.121,19.478
2022,2,4,sergio_perez,1:34.440,0.0
2022,2,4,charles_leclerc,1:34.651,1.727
2022,2,4,max_verstappen,1:34.700,3.198
2022,2,4,carlos_sainz,1:35.321,5.166
2022,2,4,george_russell,1:36.341,9.992
2022,2,4,esteban_ocon,1:37.375,11.308
2022,2,4,fernando_alonso,1:36.113,11.628
2022,2,4,valtteri_bottas,1:36.674,12.539
2022,2,4,kevin_magnussen,1:36.837,14.124
2022,2,4,pierre_gasly,1:37.746,16.883
2022,2,4,lando_norris,1:38.326,17.020
2022,2,4,lance_stroll,1:37.575,17.971
2022,2,4,daniel_ricciardo,1:37.675,18.325
2022,2,4,lewis_hamilton,1:37.706,19.012
2022,2,4,alexander_albon,1:38.264,20.527
2022,2,4,zhou_guanyu,1:37.639,20.637
2022,2,4,nico_hulkenberg,1:38.357,21.510
2022,2,4,nicholas_latifi,1:38.161,23.199
2022,2,5,sergio_perez,1:34.496,0.0
2022,2,5,charles_leclerc,1:35.156,2.387
2022,2,5,max_verstappen,1:34.809,3.511
2022,2,5,carlos_sainz,1:35.124,5.794
2022,2,5,george_russell,1:36.096,11.592
2022,2,5,esteban_ocon,1:36.156,12.968
2022,2,5,fernando_alonso,1:36.191,13.323
2022,2,5,valtteri_bottas,1:37.613,15.656
2022,2,5,kevin_magnussen,1:36.968,16.596
2022,2,5,pierre_gasly,1:36.984,19.371
2022,2,5,lando_norris,1:38.312,20.836
2022,2,5,lance_stroll,1:37.870,21.345
2022,2,5,daniel_ricciardo,1:38.130,21.959
2022,2,5,lewis_hamilton,1:37.984,22.500
2022,2,5,zhou_guanyu,1:38.409,24.550
2022,2,5,alexander_albon,1:39.143,25.174
2022,2,5,nico_hulkenberg,1:38.504,25.518
2022,2,5,nicholas_latifi,1:38.662,27.365
2022,2,6,sergio_perez,1:34.481,0.0
2022,2,6,charles_leclerc,1:34.585,2.491
2022,2,6,max_verstappen,1:34.840,3.870
2022,2,6,carlos_sainz,1:35.165,6.478
2022,2,6,george_russell,1:36.246,13.357
2022,2,6,esteban_ocon,1:36.203,14.690
2022,2,6,fernando_alonso,1:36.083,14.925
2022,2,6,valtteri_bottas,1:35.993,17.168
2022,2,6,kevin_magnussen,1:36.843,18.958
2022,2,6,pierre_gasly,1:36.819,21.709
2022,2,6,lando_norris,1:36.917,23.272
2022,2,6,lance_stroll,1:37.422,24.286
2022,2,6,daniel_ricciardo,1:37.311,24.789
2022,2,6,lewis_hamilton,1:37.275,25.294
2022,2,6,zhou_guanyu,1:37.275,27.344
2022,2,6,alexander_albon,1:38.125,28.818
2022,2,6,nico_hulkenberg,1:38.057,29.094
2022,2,6,nicholas_latifi,1:38.507,31.391
2022,2,7,sergio_perez,1:34.821,0.0
2022,2,7,charles_leclerc,1:34.702,2.372
2022,2,7,max_verstappen,1:34.634,3.683
2022,2,7,carlos_sainz,1:35.058,6.715
2022,2,7,george_russell,1:36.111,14.647
2022,2,7,fernando_alonso,1:37.759,17.863
2022,2,7,esteban_ocon,1:38.257,18.126
2022,2,7,valtteri_bottas,1:36.416,18.763
2022,2,7,kevin_magnussen,1:36.708,20.845
2022,2,7,pierre_gasly,1:36.468,23.356
2022,2,7,lando_norris,1:36.899,25.350
2022,2,7,lance_stroll,1:37.278,26.743
2022,2,7,daniel_ricciardo,1:37.139,27.107
2022,2,7,lewis_hamilton,1:37.204,27.677
2022,2,7,zhou_guanyu,1:36.823,29.346
2022,2,7,nico_hulkenberg,1:37.487,31.760
2022,2,7,alexander_albon,1:39.088,33.085
2022,2,7,nicholas_latifi,1:38.018,34.588
2022,2,8,sergio_perez,1:34.619,0.0
2022,2,8,charles_leclerc,1:34.569,2.322
2022,2,8,max_verstappen,1:34.821,3.885
2022,2,8,carlos_sainz,1:34.921,7.017
2022,2,8,george_russell,1:35.722,15.750
2022,2,8,fernando_alonso,1:38.308,21.552
2022,2,8,esteban_ocon,1:38.419,21.926
2022,2,8,valtteri_bottas,1:38.000,22.144
2022,2,8,kevin_magnussen,1:36.481,22.707
2022,2,8,pierre_gasly,1:36.775,25.512
2022,2,8,lando_norris,1:37.220,27.951
2022,2,8,lance_stroll,1:37.282,29.406
2022,2,8,lewis_hamilton,1:37.073,30.131
